id,lot_frontage,lot_area,neighborhood,overall_qual,year_built,year_remod_add,mas_vnr_area,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,saleprice,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing
2189,62.0,10042,0,6,1920,1995,0.0,3,3,1,2,144.0,3,4,740,125,865,1.0,1,0,3,4,1,1920.0,1,1.0,216.0,3,2,0,0,108500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2508,24.0,2544,4,7,2005,2005,0.0,4,3,1,1,0.0,5,4,520,623,1223,0.0,2,1,4,4,0,2005.0,2,2.0,480.0,3,2,0,166,147400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
573,35.0,3768,4,7,1999,1999,218.0,4,3,1,6,549.0,5,4,713,739,1452,1.0,2,1,4,6,0,1999.0,1,2.0,506.0,3,2,0,34,156000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,68.0,10320,0,5,1915,1978,0.0,3,2,1,1,0.0,4,4,880,428,1308,0.0,2,0,3,6,0,1950.0,1,2.0,400.0,2,2,0,0,120000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,61.0,9734,2,7,2004,2004,0.0,4,3,2,6,241.0,5,4,744,630,1374,0.0,2,1,4,7,0,2004.0,3,2.0,400.0,3,2,0,0,167000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1083,43.0,3182,3,7,2005,2006,14.0,4,4,1,6,16.0,5,4,1504,0,1504,0.0,2,0,4,7,1,2005.0,3,2.0,437.0,3,2,156,20,191000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1620,56.0,8872,2,6,1997,1997,0.0,4,3,1,1,0.0,4,4,754,630,1384,0.0,2,1,3,7,1,1997.0,3,2.0,390.0,3,2,0,0,161500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1929,70.0,12198,1,5,1955,1975,0.0,3,3,3,3,780.0,3,4,1411,0,1411,0.0,1,0,3,7,1,1955.0,2,1.0,310.0,3,2,278,82,130000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1820,80.0,8480,1,5,1963,1963,0.0,3,3,1,6,630.0,3,4,970,0,970,1.0,1,0,3,5,0,1996.0,1,2.0,624.0,3,2,0,24,132500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,68.0,10200,1,5,1970,1970,0.0,4,3,3,5,704.0,5,4,904,0,904,0.0,1,0,4,5,0,1979.0,1,3.0,912.0,3,2,143,0,144000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2177,68.0,9555,0,5,1979,1979,0.0,0,0,0,0,0.0,3,4,1100,1133,2233,0.0,2,1,3,11,0,1979.0,3,2.0,579.0,4,2,0,0,141000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2144,60.0,7200,3,4,1972,2006,0.0,3,3,1,3,385.0,4,4,875,0,875,0.0,1,0,4,5,0,1975.0,1,2.0,728.0,3,2,352,0,117000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2697,60.0,6780,0,6,1935,1982,0.0,3,3,3,6,490.0,4,4,520,0,754,1.0,1,0,3,5,0,0.0,0,0.0,0.0,0,0,53,0,84500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1403,68.0,53227,3,4,1954,1994,0.0,4,3,4,4,1116.0,5,4,1663,0,1663,1.0,1,0,4,6,2,1954.0,3,2.0,529.0,3,2,224,137,256000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
596,70.0,9100,1,5,1965,1965,0.0,3,3,1,4,338.0,5,4,925,0,925,0.0,1,0,3,5,0,1965.0,1,1.0,429.0,3,2,0,0,117500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
922,130.0,9600,3,5,1940,1950,0.0,3,2,1,3,428.0,5,4,976,332,1308,1.0,1,1,3,7,2,1940.0,1,1.0,256.0,3,2,0,70,160000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,81.0,14175,1,5,1956,1998,0.0,3,3,1,3,386.0,4,4,1375,0,1375,1.0,1,0,3,6,1,1956.0,1,1.0,323.0,3,2,0,0,187000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,110.0,14277,4,8,2003,2003,280.0,5,3,2,6,938.0,5,4,1217,1168,2385,1.0,2,1,4,7,1,2003.0,3,3.0,818.0,3,2,192,228,350000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1034,60.0,9000,1,5,1974,1974,0.0,4,3,2,1,0.0,3,4,896,896,1792,0.0,2,2,3,8,0,1982.0,1,2.0,480.0,3,2,0,45,133000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1057,105.0,13693,4,8,2007,2007,554.0,5,3,4,6,1728.0,5,4,2464,0,2464,1.0,2,1,5,9,1,2007.0,3,3.0,650.0,3,2,358,78,417500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
470,51.0,3635,3,7,2007,2007,130.0,4,3,1,5,988.0,5,4,1569,0,1569,0.0,2,0,4,7,1,2007.0,2,3.0,660.0,3,2,143,20,175900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
819,84.0,10933,3,9,2009,2009,242.0,5,3,4,6,1021.0,5,4,1680,0,1680,1.0,1,1,5,8,1,2009.0,3,3.0,1138.0,3,2,185,24,323262,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2160,65.0,8450,3,7,2003,2003,0.0,4,3,2,6,699.0,5,4,1337,0,1337,1.0,2,0,4,6,0,2003.0,2,2.0,531.0,3,2,0,39,185000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2552,60.0,8550,1,6,1934,1950,0.0,3,3,1,4,574.0,5,4,816,0,816,1.0,1,0,3,4,1,1949.0,1,1.0,240.0,3,2,228,0,129800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,95.0,12182,4,7,2005,2005,226.0,4,3,2,4,1201.0,5,4,1541,0,1541,0.0,2,0,4,7,1,2005.0,2,2.0,532.0,3,2,0,70,220000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
742,51.0,6120,1,4,1935,1995,0.0,3,3,1,1,0.0,5,4,989,584,1573,0.0,1,0,4,6,0,1935.0,1,1.0,240.0,3,2,0,0,133000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,60.0,10800,1,4,1949,1996,0.0,3,3,1,1,0.0,3,2,832,629,1461,0.0,2,0,3,6,0,1949.0,1,1.0,384.0,3,2,0,204,133500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
314,68.0,12760,2,6,1976,1976,0.0,3,3,1,1,0.0,3,4,2048,0,2048,0.0,3,0,3,9,0,1976.0,1,2.0,776.0,3,2,0,0,170000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1630,68.0,7655,2,6,1993,1994,0.0,4,3,1,1,0.0,4,4,910,732,1642,0.0,2,1,3,7,1,1993.0,2,2.0,392.0,3,2,290,84,168000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,60.0,10560,0,6,1922,1994,0.0,2,3,1,3,283.0,5,4,868,602,1470,0.0,1,1,3,6,0,1970.0,1,2.0,624.0,3,2,0,0,140750,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1626,60.0,7500,2,6,1999,2003,0.0,4,3,1,1,0.0,5,4,957,1342,2299,0.0,3,1,3,7,1,1999.0,3,2.0,482.0,3,2,188,30,204000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59,68.0,9505,2,7,2001,2001,180.0,4,3,1,1,0.0,5,4,884,1151,2035,0.0,2,1,4,8,1,2001.0,3,2.0,434.0,3,2,144,48,222500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2632,69.0,10205,1,5,1962,1962,0.0,3,3,3,4,784.0,3,4,999,0,999,1.0,1,0,3,6,0,1962.0,1,1.0,300.0,3,2,150,72,134500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,45.0,4379,4,8,2004,2004,0.0,4,3,3,6,851.0,5,4,1378,0,1378,1.0,2,0,4,6,1,2004.0,3,2.0,540.0,3,2,160,56,214000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2675,65.0,7800,0,5,1939,1950,0.0,4,3,2,3,507.0,3,4,793,325,1118,1.0,1,0,3,5,1,1939.0,1,2.0,410.0,3,2,0,0,119900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,92.0,12108,0,4,1955,1955,270.0,3,3,1,5,133.0,3,2,1440,0,1440,0.0,2,0,2,8,0,0.0,0,0.0,0.0,0,2,0,0,118000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1963,70.0,7000,1,5,1960,2002,45.0,3,3,1,3,588.0,5,4,1134,0,1134,0.0,1,0,3,6,0,1960.0,2,1.0,254.0,3,2,0,16,135000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1352,64.0,13053,1,6,1923,2000,0.0,3,3,1,1,0.0,4,4,1053,795,1848,0.0,1,1,4,8,1,1922.0,1,2.0,370.0,3,0,0,0,207000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1519,60.0,8400,1,6,1925,1950,0.0,3,3,1,3,423.0,2,4,1390,304,1694,0.0,2,0,3,7,1,1925.0,1,2.0,576.0,3,2,342,0,136500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,50.0,6000,0,4,1954,2000,0.0,3,3,1,1,0.0,5,4,901,0,901,0.0,1,0,3,4,0,1954.0,1,1.0,281.0,3,2,0,0,107900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,68.0,6240,1,6,1938,1950,0.0,3,3,1,2,52.0,4,4,861,548,1409,1.0,1,1,3,6,1,1968.0,1,2.0,528.0,3,2,225,0,126000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,141.0,31770,1,6,1960,1960,112.0,3,4,4,4,639.0,2,4,1656,0,1656,1.0,1,0,3,7,2,1960.0,3,2.0,528.0,3,1,210,62,215000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,96.0,12474,4,10,2007,2008,272.0,5,3,3,6,1280.0,5,4,1742,590,2332,1.0,2,1,5,9,1,2008.0,3,3.0,846.0,3,2,196,134,426000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
622,80.0,9600,1,5,1950,2007,0.0,3,3,1,5,607.0,4,4,1113,0,1113,0.0,1,0,4,5,1,1950.0,1,1.0,264.0,3,2,0,80,147000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
913,64.0,8574,3,6,1916,2000,0.0,3,3,1,1,0.0,5,4,1232,0,1232,0.0,1,0,4,6,1,1916.0,1,2.0,440.0,3,2,0,0,147500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1058,104.0,14418,4,9,2007,2007,480.0,5,3,4,6,1375.0,5,4,1950,0,1950,1.0,2,0,5,7,1,2007.0,3,3.0,706.0,3,2,156,207,383000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2348,80.0,10400,2,7,1988,1988,102.0,4,3,3,6,929.0,4,4,1872,0,1872,0.0,2,0,3,6,1,1988.0,3,2.0,604.0,3,2,197,39,241500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1527,63.0,15564,3,6,1914,1995,0.0,4,3,1,1,0.0,5,4,676,588,1264,0.0,1,0,3,6,0,1994.0,1,2.0,400.0,3,2,424,0,147500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1011,101.0,13543,4,8,2005,2005,130.0,5,3,4,6,16.0,5,4,1168,1332,2500,0.0,3,1,5,9,1,2005.0,3,3.0,683.0,3,2,192,32,355000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1332,50.0,6130,1,5,1924,1950,0.0,3,3,1,5,784.0,4,4,784,0,784,1.0,1,0,4,5,0,0.0,0,0.0,0.0,0,2,0,0,109500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
709,50.0,5925,0,2,1940,1950,0.0,0,0,0,0,0.0,2,3,612,0,612,0.0,1,0,3,4,0,1965.0,1,1.0,308.0,2,0,0,0,45000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
209,68.0,24090,3,7,1940,1950,0.0,3,3,2,1,0.0,5,4,1207,1196,2403,0.0,2,0,3,10,2,1940.0,1,1.0,349.0,3,2,56,0,244400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
619,80.0,9600,1,6,1953,1953,238.0,3,3,1,6,1285.0,3,4,1644,0,1644,1.0,1,0,3,7,2,1953.0,3,2.0,418.0,3,2,110,0,167000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,65.0,8158,3,7,2002,2002,214.0,4,3,1,1,0.0,5,4,860,869,1729,0.0,2,1,4,7,0,2002.0,3,2.0,542.0,3,2,386,63,200000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2704,50.0,5220,1,5,1936,1950,0.0,3,3,1,1,0.0,4,4,879,0,879,0.0,1,0,3,4,0,1936.0,1,1.0,180.0,3,1,0,108,80000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2839,60.0,8172,0,5,1955,1990,0.0,3,3,1,3,167.0,3,4,864,0,864,1.0,1,0,3,5,0,1957.0,1,2.0,572.0,3,0,0,0,115000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1242,72.0,9000,1,6,1956,1956,74.0,4,3,1,2,616.0,4,3,1196,0,1196,1.0,1,0,3,6,1,1956.0,2,1.0,297.0,3,2,0,44,139000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2714,74.0,7844,1,6,1978,1978,203.0,3,3,1,5,209.0,3,4,672,728,1400,0.0,1,1,3,6,1,1978.0,3,2.0,440.0,3,2,0,0,149500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,60.0,9084,0,4,1940,1950,0.0,3,3,2,1,0.0,3,4,755,755,1510,1.0,1,0,3,7,1,1940.0,1,1.0,296.0,1,1,120,0,108000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,60.0,10800,0,4,1900,2000,0.0,0,0,0,0,0.0,3,3,694,600,1294,0.0,2,0,3,7,0,0.0,0,0.0,0.0,0,0,220,114,106250,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2107,74.0,8556,3,7,2006,2006,0.0,4,3,3,1,0.0,5,4,1240,0,1240,0.0,2,0,4,5,0,2006.0,2,3.0,826.0,3,2,140,93,194000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2486,70.0,9100,1,5,1962,1962,51.0,3,3,1,2,36.0,5,4,988,0,988,1.0,1,0,3,6,0,1977.0,1,2.0,624.0,3,2,0,0,129500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1911,63.0,8668,1,5,1968,1968,0.0,3,3,1,1,0.0,3,4,1560,0,1560,0.0,2,0,3,8,0,1968.0,1,3.0,792.0,3,2,0,0,126000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
